1	259.36711295746306
2	15.896991414141599
3	6.240401936950294
4	3.8957592582795475
5	2.9486927000653522
6	2.434375110048628
7	2.133108440260487
8	1.934662872143825
9	1.7863321179442906
10	1.6813392797378524
11	1.6023908593171743
12	1.5376371018553006
13	1.4833054687727563
14	1.4418315364060355
15	1.4050055071518155
16	1.3749118347479747
17	1.348574636428331
18	1.3263516523233372
19	1.3047165403560703
20	1.2879329820999421
